;Capitals;Capitals_0031;Point;35.5572;33.8778;35.5572;33.8778;POINT(35.5572 33.8778);;EPSG:4326;<attributes><attribute name="Capital" type="C" length="25" dec="0">Beirut</attribute><attribute name="Country" type="C" length="30" dec="0">Lebanon</attribute><attribute name="Cap_Pop" type="N" length="8" dec="0">1100000</attribute><attribute name="Long" type="N" length="11" dec="0">35.5572</attribute><attribute name="Lat" type="N" length="11" dec="0">33.8778</attribute><attribute name="Scale" type="N" length="11" dec="0">10</attribute></attributes>;
;Capitals;Capitals_0032;Point;20.3;44.7818;20.3;44.7818;POINT(20.3 44.7818);;EPSG:4326;<attributes><attribute name="Capital" type="C" length="25" dec="0">Belgrade</attribute><attribute name="Country" type="C" length="30" dec="0">Yugoslavia</attribute><attribute name="Cap_Pop" type="N" length="8" dec="0">1553000</attribute><attribute name="Long" type="N" length="11" dec="0">20.4106</attribute><attribute name="Lat" type="N" length="11" dec="0">44.801</attribute><attribute name="Scale" type="N" length="11" dec="0">10</attribute></attributes>;
;Capitals;Capitals_0033;Point;-88.7783;17.2609;-88.7783;17.2609;POINT(-88.7783 17.2609);;EPSG:4326;<attributes><attribute name="Capital" type="C" length="25" dec="0">Belmopan</attribute><attribute name="Country" type="C" length="30" dec="0">Belize</attribute><attribute name="Cap_Pop" type="N" length="8" dec="0">8000</attribute><attribute name="Long" type="N" length="11" dec="0">-88.7783</attribute><attribute name="Lat" type="N" length="11" dec="0">17.2609</attribute><attribute name="Scale" type="N" length="11" dec="0">10</attribute></attributes>;
;Capitals;Capitals_0034;Point;13.2147;52.4983;13.2147;52.4983;POINT(13.2147 52.4983);;EPSG:4326;<attributes><attribute name="Capital" type="C" length="25" dec="0">Berlin</attribute><attribute name="Country" type="C" length="30" dec="0">Germany</attribute><attribute name="Cap_Pop" type="N" length="8" dec="0">3410000</attribute><attribute name="Long" type="N" length="11" dec="0">13.3252</attribute><attribute name="Lat" type="N" length="11" dec="0">52.5176</attribute><attribute name="Scale" type="N" length="11" dec="0">10</attribute></attributes>;
;Capitals;Capitals_0035;Point;7.33304;46.9301;7.33304;46.9301;POINT(7.33304 46.9301);;EPSG:4326;<attributes><attribute name="Capital" type="C" length="25" dec="0">Bern</attribute><attribute name="Country" type="C" length="30" dec="0">Switzerland</attribute><attribute name="Cap_Pop" type="N" length="8" dec="0">134400</attribute><attribute name="Long" type="N" length="11" dec="0">7.44363</attribute><attribute name="Lat" type="N" length="11" dec="0">46.9493</attribute><attribute name="Scale" type="N" length="11" dec="0">10</attribute></attributes>;
;Capitals;Capitals_0036;Point;73.3009;42.5037;73.3009;42.5037;POINT(73.3009 42.5037);;EPSG:4326;<attributes><attribute name="Capital" type="C" length="25" dec="0">Bishkek</attribute><attribute name="Country" type="C" length="30" dec="0">Kyrgyzstan</attribute><attribute name="Cap_Pop" type="N" length="8" dec="0">631000</attribute><attribute name="Long" type="N" length="11" dec="0">73.3009</attribute><attribute name="Lat" type="N" length="11" dec="0">42.5037</attribute><attribute name="Scale" type="N" length="11" dec="0">10</attribute></attributes>;
;Capitals;Capitals_0037;Point;-15.4945;11.9657;-15.4945;11.9657;POINT(-15.4945 11.9657);;EPSG:4326;<attributes><attribute name="Capital" type="C" length="25" dec="0">Bissau</attribute><attribute name="Country" type="C" length="30" dec="0">Guinea Bissau</attribute><attribute name="Cap_Pop" type="N" length="8" dec="0">138000</attribute><attribute name="Long" type="N" length="11" dec="0">-15.4945</attribute><attribute name="Lat" type="N" length="11" dec="0">11.9657</attribute><attribute name="Scale" type="N" length="11" dec="0">10</attribute></attributes>;
;Capitals;Capitals_0038;Point;-74.0806;4.62866;-74.0806;4.62866;POINT(-74.0806 4.62866);;EPSG:4326;<attributes><attribute name="Capital" type="C" length="25" dec="0">Bogota</attribute><attribute name="Country" type="C" length="30" dec="0">Colombia</attribute><attribute name="Cap_Pop" type="N" length="8" dec="0">4921000</attribute><attribute name="Long" type="N" length="11" dec="0">-74.0806</attribute><attribute name="Lat" type="N" length="11" dec="0">4.62866</attribute><attribute name="Scale" type="N" length="11" dec="0">10</attribute></attributes>;
;Capitals;Capitals_0039;Point;-47.8984;-15.7943;-47.8984;-15.7943;POINT(-47.8984 -15.7943);;EPSG:4326;<attributes><attribute name="Capital" type="C" length="25" dec="0">Brasilia</attribute><attribute name="Country" type="C" length="30" dec="0">Brazil</attribute><attribute name="Cap_Pop" type="N" length="8" dec="0">1576657</attribute><attribute name="Long" type="N" length="11" dec="0">-47.8984</attribute><attribute name="Lat" type="N" length="11" dec="0">-15.7943</attribute><attribute name="Scale" type="N" length="11" dec="0">10</attribute></attributes>;
;Capitals;Capitals_0040;Point;17.017;48.1352;17.017;48.1352;POINT(17.017 48.1352);;EPSG:4326;<attributes><attribute name="Capital" type="C" length="25" dec="0">Bratislava</attribute><attribute name="Country" type="C" length="30" dec="0">Slovakia</attribute><attribute name="Cap_Pop" type="N" length="8" dec="0">440000</attribute><attribute name="Long" type="N" length="11" dec="0">17.1276</attribute><attribute name="Lat" type="N" length="11" dec="0">48.1544</attribute><attribute name="Scale" type="N" length="11" dec="0">10</attribute></attributes>;
